"X","trialNum","rt","subject","condition","Focal1","Focal2","Focal3","ParticipantNum","InducerL","InducerR","ConcurrentL","ConcurrentR","choice","DataSet"
55,56,4435,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Pitch-Hum-L","Pitch-Hum-H","Brightness-Triangles-L","Brightness-Triangles-H",0,"Main"
56,57,8386,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Affect-EB-H","Affect-EB-L","Speed-SP3-H","Speed-SP3-L",0,"Main"
57,58,3879,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Pitch-Hum-H","Pitch-Hum-L","Shape-BK3-L","Shape-BK3-H",1,"Main"
58,59,4124,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Shape-BK1-H","Shape-BK1-L","Color-RG-L","Color-RG-H",1,"Main"
59,60,2475,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Speed-SP3-H","Speed-SP3-L","Affect-PD-H","Affect-PD-L",1,"Main"
60,61,1726,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Shape-BK1-L","Shape-BK1-H","Brightness-Triangles-H","Brightness-Triangles-L",0,"Main"
61,62,4479,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Pitch-Hum-L","Pitch-Hum-H","Shape-BK4-L","Shape-BK4-H",0,"Main"
62,63,2133,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Speed-SP3-H","Speed-SP3-L","Affect-SC-L","Affect-SC-H",1,"Main"
63,64,2138,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Brightness-Triangles-L","Brightness-Triangles-H","Affect-SC-L","Affect-SC-H",0,"Main"
64,65,2410,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Brightness-Triangles-H","Brightness-Triangles-L","Shape-BK4-H","Shape-BK4-L",0,"Main"
65,66,1729,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Shape-BK4-L","Shape-BK4-H","Affect-SC-L","Affect-SC-H",1,"Main"
66,67,6210,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Amp-Hum-L","Amp-Hum-H","Pitch-Tone-L","Pitch-Tone-H",0,"Main"
67,68,4887,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Shape-BK2-L","Shape-BK2-H","Pitch-Hum-H","Pitch-Hum-L",0,"Main"
68,69,5453,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Affect-EB-L","Affect-EB-H","Color-RG-H","Color-RG-L",0,"Main"
69,70,5251,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Pitch-Pulse-L","Pitch-Pulse-H","Brightness-Triangles-H","Brightness-Triangles-L",0,"Main"
70,71,4337,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Shape-BK1-L","Shape-BK1-H","Pitch-Hum-H","Pitch-Hum-L",1,"Main"
71,72,2433,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Affect-HS-L","Affect-HS-H","Size-Circles-L","Size-Circles-H",0,"Main"
72,73,6581,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Pitch-Pulse-L","Pitch-Pulse-H","Speed-SP3-L","Speed-SP3-H",0,"Main"
73,74,4383,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Affect-HS-H","Affect-HS-L","Brightness-Triangles-H","Brightness-Triangles-L",0,"Main"
74,75,5499,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Pitch-Pulse-H","Pitch-Pulse-L","Noise-Hum-H","Noise-Hum-L",0,"Main"
75,76,2156,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Affect-SC-L","Affect-SC-H","Shape-BK4-L","Shape-BK4-H",0,"Main"
76,77,5043,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Color-RG-H","Color-RG-L","Pitch-Piano-L","Pitch-Piano-H",1,"Main"
77,78,2021,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Shape-BK4-L","Shape-BK4-H","Affect-PD-H","Affect-PD-L",1,"Main"
78,79,1579,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Shape-BK2-L","Shape-BK2-H","Brightness-Triangles-H","Brightness-Triangles-L",0,"Main"
79,80,3274,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Affect-HS-H","Affect-HS-L","Amp-Hum-L","Amp-Hum-H",0,"Main"
80,81,2687,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Affect-EB-H","Affect-EB-L","Shape-BK4-H","Shape-BK4-L",1,"Main"
81,82,7013,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Affect-EB-L","Affect-EB-H","Pitch-Hum-L","Pitch-Hum-H",0,"Main"
82,83,3747,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Speed-SP3-H","Speed-SP3-L","Pitch-Tone-L","Pitch-Tone-H",1,"Main"
83,84,3743,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Size-Circles-L","Size-Circles-H","Pitch-Tone-H","Pitch-Tone-L",0,"Main"
84,85,4172,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Noise-Hum-H","Noise-Hum-L","Affect-SC-H","Affect-SC-L",0,"Main"
85,86,3439,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Brightness-Triangles-L","Brightness-Triangles-H","Pitch-Piano-H","Pitch-Piano-L",1,"Main"
86,87,2571,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Shape-BK4-H","Shape-BK4-L","Pitch-Tone-L","Pitch-Tone-H",0,"Main"
87,88,7156,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Amp-Hum-H","Amp-Hum-L","Pitch-Piano-H","Pitch-Piano-L",0,"Main"
88,89,5676,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Pitch-Hum-L","Pitch-Hum-H","Amp-Hum-L","Amp-Hum-H",1,"Main"
89,90,2166,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Affect-EB-H","Affect-EB-L","Brightness-Triangles-L","Brightness-Triangles-H",1,"Main"
90,91,2201,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Color-RG-H","Color-RG-L","Shape-BK4-L","Shape-BK4-H",0,"Main"
91,92,4282,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Pitch-Hum-L","Pitch-Hum-H","Affect-SC-H","Affect-SC-L",1,"Main"
92,93,4179,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Shape-BK2-L","Shape-BK2-H","Noise-Hum-L","Noise-Hum-H",0,"Main"
93,94,3322,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Size-Circles-H","Size-Circles-L","Pitch-Piano-L","Pitch-Piano-H",0,"Main"
94,95,2400,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Size-Circles-L","Size-Circles-H","Shape-BK3-H","Shape-BK3-L",1,"Main"
95,96,1381,"mpGywYjkSc","Pitch-Shape-Affect-16","Pitch","Shape","Affect","16","Shape-BK2-H","Shape-BK2-L","Color-RG-H","Color-RG-L",0,"Main"
0,1,7816,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Hum-H","Pitch-Hum-L","Shape-BK3-H","Shape-BK3-L",0,"Main"
1,2,8197,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Triangles-L","Size-Triangles-H","Affect-SC-H","Affect-SC-L",1,"Main"
2,3,9312,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Speed-SP2-H","Speed-SP2-L","Pitch-Pulse-L","Pitch-Pulse-H",1,"Main"
3,4,8623,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Hum-H","Pitch-Hum-L","Brightness-Squares-L","Brightness-Squares-H",1,"Main"
4,5,7981,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Affect-SC-L","Affect-SC-H","Size-Circles-H","Size-Circles-L",1,"Main"
5,6,13242,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Noise-Pulse-L","Noise-Pulse-H","Pitch-Piano-H","Pitch-Piano-L",1,"Main"
6,7,5461,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-H","Color-RB-L","Speed-SP2-L","Speed-SP2-H",1,"Main"
7,8,7285,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-L","Color-RB-H","Affect-SC-L","Affect-SC-H",0,"Main"
8,9,8860,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Affect-SC-H","Affect-SC-L","Size-Squares-H","Size-Squares-L",0,"Main"
9,10,6882,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Shape-BK3-H","Shape-BK3-L","Pitch-Pulse-L","Pitch-Pulse-H",0,"Main"
10,11,6171,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Triangles-H","Size-Triangles-L","Noise-Pulse-L","Noise-Pulse-H",1,"Main"
11,12,20163,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-L","Color-RB-H","Pitch-Pulse-H","Pitch-Pulse-L",0,"Main"
12,13,10604,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-H","Pitch-Tone-L","Brightness-Squares-L","Brightness-Squares-H",1,"Main"
13,14,8638,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Triangles-L","Size-Triangles-H","Shape-BK3-L","Shape-BK3-H",1,"Main"
14,15,6159,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Brightness-Squares-L","Brightness-Squares-H","Color-RG-H","Color-RG-L",0,"Main"
15,16,9374,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Amp-Tone-H","Amp-Tone-L","Pitch-Pulse-L","Pitch-Pulse-H",0,"Main"
16,17,6935,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Speed-SP2-H","Speed-SP2-L","Color-YB-L","Color-YB-H",1,"Main"
17,18,5816,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-H","Pitch-Tone-L","Speed-SP2-H","Speed-SP2-L",0,"Main"
18,19,5558,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Amp-Tone-L","Amp-Tone-H","Size-Squares-H","Size-Squares-L",1,"Main"
19,20,5334,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Affect-SC-H","Affect-SC-L","Color-YB-H","Color-YB-L",0,"Main"
20,21,9040,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Shape-BK3-H","Shape-BK3-L","Pitch-Piano-L","Pitch-Piano-H",1,"Main"
21,22,4370,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-L","Size-Diamonds-H","Affect-SC-L","Affect-SC-H",0,"Main"
22,23,4540,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-L","Color-RB-H","Amp-Tone-H","Amp-Tone-L",1,"Main"
23,24,6126,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-L","Pitch-Tone-H","Affect-SC-H","Affect-SC-L",1,"Main"
24,25,7891,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Shape-BK3-L","Shape-BK3-H","Size-Circles-H","Size-Circles-L",1,"Main"
25,26,5062,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Noise-Pulse-H","Noise-Pulse-L","Color-YB-L","Color-YB-H",1,"Main"
26,27,4236,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-H","Color-RB-L","Pitch-Tone-L","Pitch-Tone-H",1,"Main"
27,28,4786,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Affect-SC-H","Affect-SC-L","Pitch-Piano-H","Pitch-Piano-L",0,"Main"
28,29,5219,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Noise-Pulse-H","Noise-Pulse-L","Size-Circles-L","Size-Circles-H",1,"Main"
29,30,4775,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-H","Pitch-Tone-L","Shape-BK3-L","Shape-BK3-H",1,"Main"
30,31,5187,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-L","Size-Diamonds-H","Pitch-Piano-H","Pitch-Piano-L",1,"Main"
31,32,6536,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Brightness-Squares-L","Brightness-Squares-H","Pitch-Pulse-L","Pitch-Pulse-H",0,"Main"
32,33,4953,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Amp-Tone-L","Amp-Tone-H","Color-YB-H","Color-YB-L",1,"Main"
33,34,9016,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Hum-L","Pitch-Hum-H","Size-Diamonds-H","Size-Diamonds-L",0,"Main"
34,35,7295,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RY-L","Color-RY-H","Brightness-Squares-L","Brightness-Squares-H",1,"Main"
35,36,5607,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Brightness-Squares-H","Brightness-Squares-L","Size-Circles-L","Size-Circles-H",0,"Main"
36,37,5106,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Shape-BK3-H","Shape-BK3-L","Color-RG-H","Color-RG-L",0,"Main"
37,38,6257,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Speed-SP2-L","Speed-SP2-H","Size-Circles-L","Size-Circles-H",1,"Main"
38,39,4699,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Brightness-Squares-L","Brightness-Squares-H","Size-Squares-L","Size-Squares-H",1,"Main"
39,40,6107,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RY-L","Color-RY-H","Amp-Tone-L","Amp-Tone-H",0,"Main"
40,41,8149,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-L","Pitch-Tone-H","Noise-Pulse-H","Noise-Pulse-L",1,"Main"
41,42,6900,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Noise-Pulse-H","Noise-Pulse-L","Color-RG-L","Color-RG-H",1,"Main"
42,43,7772,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-H","Size-Diamonds-L","Noise-Pulse-L","Noise-Pulse-H",0,"Main"
43,44,4831,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-H","Color-RB-L","Size-Diamonds-L","Size-Diamonds-H",1,"Main"
44,45,5043,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RY-H","Color-RY-L","Pitch-Tone-H","Pitch-Tone-L",0,"Main"
45,46,4968,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Affect-SC-L","Affect-SC-H","Color-RG-H","Color-RG-L",1,"Main"
46,47,4650,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Amp-Tone-L","Amp-Tone-H","Color-RG-H","Color-RG-L",1,"Main"
47,48,4453,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-H","Size-Diamonds-L","Pitch-Tone-H","Pitch-Tone-L",1,"Main"
48,49,6729,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Speed-SP2-H","Speed-SP2-L","Pitch-Piano-L","Pitch-Piano-H",1,"Main"
49,50,10388,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Hum-L","Pitch-Hum-H","Noise-Pulse-L","Noise-Pulse-H",1,"Main"
50,51,4972,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Triangles-H","Size-Triangles-L","Pitch-Tone-H","Pitch-Tone-L",0,"Main"
51,52,4801,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Brightness-Squares-L","Brightness-Squares-H","Color-YB-H","Color-YB-L",0,"Main"
52,53,4509,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Amp-Tone-L","Amp-Tone-H","Size-Circles-H","Size-Circles-L",1,"Main"
53,54,4617,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Triangles-L","Size-Triangles-H","Amp-Tone-H","Amp-Tone-L",1,"Main"
54,55,6457,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Hum-H","Pitch-Hum-L","Speed-SP2-H","Speed-SP2-L",0,"Main"
55,56,4217,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-L","Color-RB-H","Size-Squares-H","Size-Squares-L",1,"Main"
56,57,3670,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-H","Size-Diamonds-L","Color-YB-L","Color-YB-H",1,"Main"
57,58,4920,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-L","Pitch-Tone-H","Size-Diamonds-L","Size-Diamonds-H",1,"Main"
58,59,4945,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-H","Size-Diamonds-L","Speed-SP2-L","Speed-SP2-H",0,"Main"
59,60,4578,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-L","Pitch-Tone-H","Color-YB-L","Color-YB-H",0,"Main"
60,61,3343,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-L","Color-RB-H","Brightness-Squares-L","Brightness-Squares-H",1,"Main"
61,62,3633,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RY-H","Color-RY-L","Speed-SP2-H","Speed-SP2-L",0,"Main"
62,63,3264,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Shape-BK3-L","Shape-BK3-H","Color-YB-H","Color-YB-L",1,"Main"
63,64,5492,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-L","Size-Diamonds-H","Amp-Tone-H","Amp-Tone-L",1,"Main"
64,65,4451,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-H","Color-RB-L","Size-Circles-H","Size-Circles-L",0,"Main"
65,66,7545,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Affect-SC-L","Affect-SC-H","Pitch-Pulse-H","Pitch-Pulse-L",0,"Main"
66,67,3904,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Triangles-H","Size-Triangles-L","Brightness-Squares-H","Brightness-Squares-L",1,"Main"
67,68,3510,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-L","Size-Diamonds-H","Color-RG-L","Color-RG-H",0,"Main"
68,69,4519,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-L","Pitch-Tone-H","Color-RG-L","Color-RG-H",0,"Main"
69,70,5521,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-L","Pitch-Tone-H","Size-Squares-L","Size-Squares-H",1,"Main"
70,71,4239,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RY-H","Color-RY-L","Noise-Pulse-L","Noise-Pulse-H",1,"Main"
71,72,8146,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Hum-L","Pitch-Hum-H","Affect-SC-H","Affect-SC-L",1,"Main"
72,73,4879,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Shape-BK3-H","Shape-BK3-L","Size-Squares-H","Size-Squares-L",1,"Main"
73,74,6935,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-L","Size-Diamonds-H","Color-RB-L","Color-RB-H",0,"Main"
74,75,7562,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Brightness-Squares-H","Brightness-Squares-L","Pitch-Piano-L","Pitch-Piano-H",1,"Main"
75,76,4903,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Speed-SP2-H","Speed-SP2-L","Size-Squares-L","Size-Squares-H",0,"Main"
76,77,7188,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Hum-L","Pitch-Hum-H","Color-RB-H","Color-RB-L",1,"Main"
77,78,6368,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Noise-Pulse-H","Noise-Pulse-L","Size-Squares-L","Size-Squares-H",1,"Main"
78,79,5568,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Speed-SP2-H","Speed-SP2-L","Color-RG-L","Color-RG-H",1,"Main"
79,80,4543,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-L","Pitch-Tone-H","Color-RB-H","Color-RB-L",1,"Main"
80,81,5232,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-H","Size-Diamonds-L","Pitch-Pulse-H","Pitch-Pulse-L",1,"Main"
81,82,4125,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-L","Color-RB-H","Pitch-Piano-H","Pitch-Piano-L",1,"Main"
82,83,3772,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-H","Size-Diamonds-L","Brightness-Squares-H","Brightness-Squares-L",1,"Main"
83,84,3049,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-L","Color-RB-H","Shape-BK3-H","Shape-BK3-L",1,"Main"
84,85,4711,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RB-H","Color-RB-L","Noise-Pulse-L","Noise-Pulse-H",1,"Main"
85,86,3449,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Triangles-H","Size-Triangles-L","Speed-SP2-L","Speed-SP2-H",0,"Main"
86,87,3019,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RY-L","Color-RY-H","Shape-BK3-H","Shape-BK3-L",1,"Main"
87,88,6869,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Diamonds-L","Size-Diamonds-H","Shape-BK3-H","Shape-BK3-L",0,"Main"
88,89,11360,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Amp-Tone-L","Amp-Tone-H","Pitch-Piano-L","Pitch-Piano-H",0,"Main"
89,90,12387,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Noise-Pulse-H","Noise-Pulse-L","Pitch-Pulse-H","Pitch-Pulse-L",1,"Main"
90,91,11191,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Hum-H","Pitch-Hum-L","Amp-Tone-H","Amp-Tone-L",1,"Main"
91,92,3874,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RY-H","Color-RY-L","Size-Diamonds-H","Size-Diamonds-L",0,"Main"
92,93,4803,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-H","Pitch-Tone-L","Size-Circles-L","Size-Circles-H",0,"Main"
93,94,5201,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Size-Triangles-L","Size-Triangles-H","Color-RB-L","Color-RB-H",0,"Main"
94,95,11262,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Pitch-Tone-H","Pitch-Tone-L","Amp-Tone-L","Amp-Tone-H",1,"Main"
95,96,2889,"mUTHls7n2E","Pitch-Size-Color-14","Pitch","Size","Color","14","Color-RY-L","Color-RY-H","Affect-SC-L","Affect-SC-H",0,"Main"
0,1,3985,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Color-YB-L","Color-YB-H","Affect-HS-H","Affect-HS-L",1,"Main"
1,2,13776,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Affect-EB-L","Affect-EB-H","Noise-Piano-L","Noise-Piano-H",0,"Main"
2,3,7570,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Color-YB-L","Color-YB-H","Brightness-Squares-L","Brightness-Squares-H",0,"Main"
3,4,7897,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Brightness-Circles-L","Brightness-Circles-H","Amp-Piano-L","Amp-Piano-H",0,"Main"
4,5,11028,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Pitch-Hum-H","Pitch-Hum-L","Affect-SC-H","Affect-SC-L",1,"Main"
5,6,10996,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Shape-BK3-H","Shape-BK3-L","Amp-Pulse-H","Amp-Pulse-L",0,"Main"
6,7,4975,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Brightness-Circles-H","Brightness-Circles-L","Amp-Tone-H","Amp-Tone-L",0,"Main"
7,8,7096,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Speed-SP2-H","Speed-SP2-L","Amp-Pulse-H","Amp-Pulse-L",0,"Main"
8,9,7418,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Brightness-Triangles-L","Brightness-Triangles-H","Speed-SP2-H","Speed-SP2-L",1,"Main"
9,10,5681,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Brightness-Triangles-L","Brightness-Triangles-H","Size-Squares-H","Size-Squares-L",1,"Main"
10,11,17112,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Shape-BK3-L","Shape-BK3-H","Amp-Tone-H","Amp-Tone-L",0,"Main"
11,12,5208,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Amp-Piano-L","Amp-Piano-H","Brightness-Diamonds-L","Brightness-Diamonds-H",0,"Main"
12,13,6296,"NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect","13","Size-Squares-H","Size-Squares-L","Affect-SC-H","Affect-SC-L",0,"Main"
