"DataSet","Subject","Condition","Focal 1","Focal 2","Focal 3","TrialNum","Inducer","Concurrent","Comparison","Response"
"Affect","biHRbLNhoK","Affect-4","Affect","","",28,"Affect EB","Pitch","Affect EB-Pitch",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",29,"Shape","Affect HS","Affect HS-Shape",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",30,"Affect HS","Color RG","Affect HS-Color RG",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",31,"Affect PD","Brightness","Affect PD-Brightness",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",32,"Size","Affect EB","Affect EB-Size",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",33,"Brightness","Affect PD","Affect PD-Brightness",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",34,"Affect EB","Size","Affect EB-Size",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",35,"Affect PD","Speed","Affect PD-Speed",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",36,"Size","Affect HS","Affect HS-Size",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",37,"Shape","Affect EB","Affect EB-Shape",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",38,"Shape","Affect SC","Affect SC-Shape",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",39,"Affect EB","Shape","Affect EB-Shape",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",40,"Amp","Affect HS","Affect HS-Amp",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",41,"Affect EB","Amp","Affect EB-Amp",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",42,"Affect HS","Noise","Affect HS-Noise",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",43,"Size","Affect SC","Affect SC-Size",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",44,"Affect PD","Pitch","Affect PD-Pitch",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",45,"Affect SC","Amp","Affect SC-Amp",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",46,"Affect PD","Noise","Affect PD-Noise",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",47,"Affect EB","Brightness","Affect EB-Brightness",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",48,"Pitch","Affect EB","Affect EB-Pitch",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",49,"Pitch","Affect PD","Affect PD-Pitch",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",50,"Affect HS","Shape","Affect HS-Shape",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",51,"Affect HS","Pitch","Affect HS-Pitch",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",52,"Color RG","Affect HS","Affect HS-Color RG",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",53,"Brightness","Affect HS","Affect HS-Brightness",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",54,"Noise","Affect PD","Affect PD-Noise",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",55,"Affect SC","Brightness","Affect SC-Brightness",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",56,"Noise","Affect HS","Affect HS-Noise",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",57,"Noise","Affect SC","Affect SC-Noise",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",58,"Speed","Affect PD","Affect PD-Speed",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",59,"Amp","Affect PD","Affect PD-Amp",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",60,"Affect PD","Shape","Affect PD-Shape",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",61,"Color RG","Affect SC","Affect SC-Color RG",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",62,"Affect PD","Color RG","Affect PD-Color RG",0
"Affect","biHRbLNhoK","Affect-4","Affect","","",63,"Amp","Affect EB","Affect EB-Amp",1
"Affect","biHRbLNhoK","Affect-4","Affect","","",64,"Affect EB","Color RG","Affect EB-Color RG",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",1,"Affect HS","Pitch","Affect HS-Pitch",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",2,"Noise","Affect SC","Affect SC-Noise",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",3,"Shape","Affect SC","Affect SC-Shape",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",4,"Pitch","Affect SC","Affect SC-Pitch",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",5,"Affect EB","Speed","Affect EB-Speed",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",6,"Affect HS","Noise","Affect HS-Noise",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",7,"Affect EB","Shape","Affect EB-Shape",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",8,"Affect PD","Shape","Affect PD-Shape",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",9,"Affect HS","Color RG","Affect HS-Color RG",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",10,"Brightness","Affect EB","Affect EB-Brightness",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",11,"Affect HS","Brightness","Affect HS-Brightness",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",12,"Pitch","Affect PD","Affect PD-Pitch",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",13,"Noise","Affect HS","Affect HS-Noise",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",14,"Brightness","Affect PD","Affect PD-Brightness",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",15,"Color RG","Affect SC","Affect SC-Color RG",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",16,"Affect PD","Amp","Affect PD-Amp",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",17,"Speed","Affect PD","Affect PD-Speed",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",18,"Affect PD","Noise","Affect PD-Noise",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",19,"Size","Affect HS","Affect HS-Size",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",20,"Color RG","Affect EB","Affect EB-Color RG",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",21,"Affect PD","Speed","Affect PD-Speed",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",22,"Shape","Affect EB","Affect EB-Shape",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",23,"Shape","Affect PD","Affect PD-Shape",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",24,"Size","Affect PD","Affect PD-Size",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",25,"Speed","Affect HS","Affect HS-Speed",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",26,"Affect EB","Size","Affect EB-Size",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",27,"Affect HS","Speed","Affect HS-Speed",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",28,"Affect SC","Brightness","Affect SC-Brightness",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",29,"Brightness","Affect HS","Affect HS-Brightness",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",30,"Size","Affect SC","Affect SC-Size",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",31,"Affect PD","Brightness","Affect PD-Brightness",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",32,"Affect SC","Pitch","Affect SC-Pitch",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",33,"Color RG","Affect HS","Affect HS-Color RG",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",34,"Brightness","Affect SC","Affect SC-Brightness",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",35,"Affect SC","Color RG","Affect SC-Color RG",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",36,"Affect PD","Color RG","Affect PD-Color RG",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",37,"Affect EB","Color RG","Affect EB-Color RG",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",38,"Affect HS","Shape","Affect HS-Shape",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",39,"Pitch","Affect HS","Affect HS-Pitch",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",40,"Noise","Affect PD","Affect PD-Noise",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",41,"Size","Affect EB","Affect EB-Size",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",42,"Affect EB","Brightness","Affect EB-Brightness",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",43,"Affect EB","Amp","Affect EB-Amp",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",44,"Amp","Affect HS","Affect HS-Amp",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",45,"Affect PD","Size","Affect PD-Size",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",46,"Affect SC","Noise","Affect SC-Noise",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",47,"Amp","Affect SC","Affect SC-Amp",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",48,"Color RG","Affect PD","Affect PD-Color RG",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",49,"Affect HS","Size","Affect HS-Size",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",50,"Affect SC","Size","Affect SC-Size",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",51,"Amp","Affect EB","Affect EB-Amp",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",52,"Speed","Affect SC","Affect SC-Speed",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",53,"Affect SC","Speed","Affect SC-Speed",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",54,"Affect HS","Amp","Affect HS-Amp",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",55,"Affect PD","Pitch","Affect PD-Pitch",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",56,"Noise","Affect EB","Affect EB-Noise",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",57,"Affect EB","Pitch","Affect EB-Pitch",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",58,"Shape","Affect HS","Affect HS-Shape",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",59,"Amp","Affect PD","Affect PD-Amp",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",60,"Pitch","Affect EB","Affect EB-Pitch",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",61,"Affect SC","Shape","Affect SC-Shape",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",62,"Affect EB","Noise","Affect EB-Noise",1
"Affect","bYdtAAp8JS","Affect-32","Affect","","",63,"Affect SC","Amp","Affect SC-Amp",0
"Affect","bYdtAAp8JS","Affect-32","Affect","","",64,"Speed","Affect EB","Affect EB-Speed",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",1,"Size","Affect EB","Affect EB-Size",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",2,"Pitch","Affect EB","Affect EB-Pitch",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",3,"Affect HS","Pitch","Affect HS-Pitch",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",4,"Affect EB","Brightness","Affect EB-Brightness",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",5,"Affect HS","Shape","Affect HS-Shape",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",6,"Speed","Affect HS","Affect HS-Speed",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",7,"Affect SC","Color RB","Affect SC-Color RB",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",8,"Color RB","Affect HS","Affect HS-Color RB",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",9,"Color RB","Affect PD","Affect PD-Color RB",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",10,"Pitch","Affect HS","Affect HS-Pitch",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",11,"Speed","Affect EB","Affect EB-Speed",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",12,"Size","Affect PD","Affect PD-Size",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",13,"Shape","Affect SC","Affect SC-Shape",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",14,"Amp","Affect SC","Affect SC-Amp",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",15,"Brightness","Affect PD","Affect PD-Brightness",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",16,"Affect EB","Size","Affect EB-Size",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",17,"Noise","Affect PD","Affect PD-Noise",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",18,"Affect PD","Size","Affect PD-Size",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",19,"Color RB","Affect SC","Affect SC-Color RB",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",20,"Brightness","Affect EB","Affect EB-Brightness",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",21,"Affect EB","Noise","Affect EB-Noise",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",22,"Affect SC","Brightness","Affect SC-Brightness",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",23,"Noise","Affect SC","Affect SC-Noise",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",24,"Affect PD","Brightness","Affect PD-Brightness",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",25,"Affect SC","Noise","Affect SC-Noise",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",26,"Affect PD","Amp","Affect PD-Amp",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",27,"Speed","Affect SC","Affect SC-Speed",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",28,"Noise","Affect HS","Affect HS-Noise",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",29,"Affect PD","Noise","Affect PD-Noise",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",30,"Affect EB","Color RB","Affect EB-Color RB",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",31,"Affect HS","Size","Affect HS-Size",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",32,"Noise","Affect EB","Affect EB-Noise",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",33,"Amp","Affect HS","Affect HS-Amp",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",34,"Affect HS","Amp","Affect HS-Amp",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",35,"Affect SC","Size","Affect SC-Size",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",36,"Affect PD","Color RB","Affect PD-Color RB",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",37,"Affect EB","Speed","Affect EB-Speed",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",38,"Affect PD","Speed","Affect PD-Speed",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",39,"Size","Affect SC","Affect SC-Size",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",40,"Amp","Affect PD","Affect PD-Amp",0
"Affect","c6F8FvdbbK","Affect-43","Affect","","",41,"Affect SC","Amp","Affect SC-Amp",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",42,"Brightness","Affect HS","Affect HS-Brightness",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",43,"Shape","Affect PD","Affect PD-Shape",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",44,"Size","Affect HS","Affect HS-Size",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",45,"Brightness","Affect SC","Affect SC-Brightness",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",46,"Affect SC","Pitch","Affect SC-Pitch",1
"Affect","c6F8FvdbbK","Affect-43","Affect","","",47,"Affect SC","Speed","Affect SC-Speed",1
